Feature	Importance
mfcc0	0.028080499713470354
mfcc1	0.06279018783544889
mfcc2	0.07907285414545712
mfcc3	0.04165282536757804
mfcc4	0.06165020838474524
mfcc5	0.013173176929210488
mfcc6	0.04228950184336071
mfcc7	0.05008924930835393
mfcc8	0.024459393181205494
mfcc9	0.08945477165039772
mfcc10	0.03718080680232273
mfcc11	0.006462156387864829
mfcc12	0.014020167808713116
mfcc13	0.03250182754661493
mfcc14	0.0208949548657141
mfcc15	0.004603520375238236
mfcc16	0.006049655670012533
mfcc17	0.04396123411848024
mfcc18	0.01885649663172747
mfcc19	0.06140725896120214
mfcc20	0.041845707761254854
mfcc21	0.04758998018346193
mfcc22	0.037000892440955585
mfcc23	0.006909853952662165
mfcc'0	0.006997122194948179
mfcc'1	0.00022780408359179892
mfcc'2	0.004458911183214219
mfcc'3	0.004351839205029796
mfcc'4	0.000749006945792208
mfcc'5	0.0026992988162340813
mfcc'6	0.0066402304331230925
mfcc'7	0.0022785325668708205
mfcc'8	0.000820944765374433
mfcc'9	0.0036639618356095025
mfcc'10	0.005763172737070001
mfcc'11	0.003451829443656901
mfcc'12	0.002712269579549308
mfcc'13	0.0036564402217511118
mfcc'14	0.00366021632728404
mfcc'15	0.0029167867046006307
mfcc'16	0.002668965311251553
mfcc'17	0.0028415734446527053
mfcc'18	0.002142748098144241
mfcc'19	0.0007767763441173009
mfcc'20	0.0001366842224813956
mfcc'21	0.006460614639316294
mfcc'22	0.007624334466267927
mfcc'23	0.004317157374587939
mfcc''0	0.0026143483244142488
mfcc''1	0.006938329610544182
mfcc''2	0.007550484097072013
mfcc''3	0.0028075665033895055
mfcc''4	0.0037230196900521323
mfcc''5	0.007089859008748424
mfcc''6	0.008029672211691175
mfcc''7	0.0006302887927124787
mfcc''8	0.0010983765163738463
mfcc''9	0.0008910162606911125
mfcc''10	0.01263577127298003
mfcc''11	0.000349972322113437
mfcc''12	0.0053567127774310375
mfcc''13	8.570828697292057e-06
mfcc''14	0.003887710668323086
mfcc''15	0.009152688287941043
mfcc''16	0.009972313250086283
mfcc''17	0.00183403832392988
mfcc''18	0.003643204649497132
mfcc''19	0.003842944047071307
mfcc''20	0.0024507497056165325
mfcc''21	0.0021621807295502454
mfcc''22	0.016505310950117116
mfcc''23	0.007151825921013292
ZCR	0.015303749309180506
Spectral contrats	0.04344480841095868
moyenne gris	5.39368189042428
variance gris	0.17321915311224337
moyenne bleu	0.7276944917725492
variance bleu	0.1298638818378391
moyenne vert	1.6458721906078198
variance vert	0.04607300283026917
moyenne rouge	1.0296763773362168
variance rouge	0.005781050577204017
moyenne saturation	1.6458721906078826
variance saturation	0.04607300283042532
moyenne luminosité	1.029676377336043
variance luminosité	0.005781050577152908
moyenne teinte	0.0004617159995217142
variance teinte	0.0603971577773071
Dynamisme	0.004094564909634115
Histogramme bleu 0	0.0538913944442991
Histogramme bleu 1	0.13688058204169457
Histogramme bleu 2	0.13529424199677356
Histogramme bleu 3	0.08882282020299982
Histogramme bleu 4	0.26442100432164745
Histogramme bleu 5	0.08106037261079876
Histogramme bleu 6	0.039308865222594136
Histogramme bleu 7	0.06533809791006331
Histogramme bleu 8	0.07027314392018635
Histogramme bleu 9	0.13122722093926667
Histogramme bleu 10	0.0019140217307640206
Histogramme bleu 11	0.010517030786338356
Histogramme bleu 12	0.019624729461875576
Histogramme bleu 13	0.018320909582890985
Histogramme bleu 14	0.022266176383038114
Histogramme bleu 15	0.26187431965734853
Histogramme teinte 0	0.06304370984725335
Histogramme teinte 1	0.18830681058590082
Histogramme teinte 2	0.009050223564839775
Histogramme teinte 3	0.004039624918034883
Histogramme teinte 4	0.0019182449921034857
Histogramme teinte 5	0.050933287408872104
Histogramme teinte 6	0.0317873449819631
Histogramme teinte 7	0.10154533010220045
Histogramme teinte 8	0.0022155329075116766
Histogramme teinte 9	0.002266571501436992
Histogramme teinte 10	0.010356254195525598
Histogramme teinte 11	0.015493118600970857
Histogramme teinte 12	6.472600233564663e-14
Histogramme teinte 13	5.234701561107613e-14
Histogramme teinte 14	8.235079285157099e-14
Histogramme teinte 15	4.1772141301521515e-14
Histogramme vert 0	0.063027001761057
Histogramme vert 1	0.016278329561788072
Histogramme vert 2	0.0059735093397121075
Histogramme vert 3	0.1055898986366658
Histogramme vert 4	0.0636697686727381
Histogramme vert 5	0.041650869079401506
Histogramme vert 6	0.1539890020023045
Histogramme vert 7	0.030101661699382234
Histogramme vert 8	0.056081424773554975
Histogramme vert 9	0.022934380490908797
Histogramme vert 10	0.006313050939331405
Histogramme vert 11	0.007123213223457632
Histogramme vert 12	0.011388737099182387
Histogramme vert 13	0.08751319038141184
Histogramme vert 14	0.051226631522403324
Histogramme vert 15	0.17719807735016124
Histogramme saturation 0	0.031722739836763915
Histogramme saturation 1	0.03710613034968288
Histogramme saturation 2	0.011314073996244928
Histogramme saturation 3	0.01284555318680898
Histogramme saturation 4	0.0171537897074756
Histogramme saturation 5	0.11848067075224862
Histogramme saturation 6	0.027047769583075382
Histogramme saturation 7	0.041322995228510906
Histogramme saturation 8	0.018909138645355088
Histogramme saturation 9	0.0014819148792486053
Histogramme saturation 10	0.016812480588752347
Histogramme saturation 11	0.03781233323853682
Histogramme saturation 12	0.0046178049992766056
Histogramme saturation 13	0.005417745079153907
Histogramme saturation 14	0.010759868947626872
Histogramme saturation 15	0.011168492212140814
Histogramme rouge 0	0.005438403928726288
Histogramme rouge 1	0.024278472115450814
