Feature	Importance
moyenne gris	0.007727200372847881
variance gris	0.010695091644395742
moyenne bleu	0.0227110798016855
variance bleu	0.026160599463601997
moyenne vert	0.03302698846758459
variance vert	0.01765016986684452
moyenne rouge	0.020828475194569762
variance rouge	0.02346902204279398
moyenne saturation	0.017003654992876985
variance saturation	0.01496996710416206
moyenne luminosité	0.010706457104413477
variance luminosité	0.015021417289758594
moyenne teinte	0.018634856718043463
variance teinte	0.009587940448993
Histogramme bleu 0	0.014670849975877488
Histogramme bleu 1	0.008474870576474737
Histogramme bleu 2	0.0057222271509374725
Histogramme bleu 3	0.02594415047506994
Histogramme bleu 4	0.03521603963310931
Histogramme bleu 5	0.01085750341792155
Histogramme bleu 6	0.03414584322110379
Histogramme bleu 7	0.03540196326724531
Histogramme bleu 8	0.029888398396553228
Histogramme bleu 9	0.04501884615540365
Histogramme bleu 10	0.060737596987985205
Histogramme bleu 11	0.0014851709599938941
Histogramme bleu 12	0.13626101690884043
Histogramme bleu 13	0.10264348404440587
Histogramme bleu 14	0.3591291293257761
Histogramme bleu 15	0.5215342317390845
Histogramme teinte 0	0.4738664304264329
Histogramme teinte 1	0.19047782562104218
Histogramme teinte 2	0.1451919321844105
Histogramme teinte 3	0.3418536246806793
Histogramme teinte 4	0.3768286994773059
Histogramme teinte 5	0.16637758724335175
Histogramme teinte 6	0.6212972464063771
Histogramme teinte 7	0.4332357840099729
Histogramme teinte 8	0.3452095000943834
Histogramme teinte 9	0.47974849404659803
Histogramme teinte 10	0.023995783413042676
