Feature	Importance
moyenne gris	0.10791220692748735
variance gris	0.07786341913638933
moyenne bleu	0.14823663499255219
variance bleu	0.05565606256797167
moyenne vert	0.08562640498841695
variance vert	0.047969585295095776
moyenne rouge	0.11043481097249888
variance rouge	0.049949398110014795
moyenne saturation	0.0086047679585751
variance saturation	0.025872135911102476
moyenne luminosité	0.02785797100647245
variance luminosité	0.0327481314839292
moyenne teinte	0.007145219886940377
variance teinte	0.0073325924108839004
Histogramme bleu 0	0.002300980064466468
Histogramme bleu 1	0.004155124750581587
Histogramme bleu 2	0.0019354727975889278
Histogramme bleu 3	0.007201007721331357
Histogramme bleu 4	0.0087443105746009
Histogramme bleu 5	0.0006133960718370832
Histogramme bleu 6	0.003097908537098307
Histogramme bleu 7	0.0031754993951037744
Histogramme bleu 8	0.001559725772769548
Histogramme bleu 9	0.0005452670987822015
Histogramme bleu 10	0.005763794793821621
Histogramme bleu 11	0.001151189386952682
Histogramme bleu 12	0.018074339165822788
Histogramme bleu 13	0.009546278741197262
Histogramme bleu 14	0.018091345774097677
Histogramme bleu 15	0.006540027978171386
Histogramme teinte 0	0.007853472858128104
Histogramme teinte 1	0.0010457613288161003
Histogramme teinte 2	0.007761318967101601
Histogramme teinte 3	0.0013702962892299282
Histogramme teinte 4	0.0017353929415735384
Histogramme teinte 5	0.005766761471321283
Histogramme teinte 6	0.0035235746822026015
Histogramme teinte 7	0.0073223148104613715
Histogramme teinte 8	0.0011524366574654273
Histogramme teinte 9	0.018761986355510234
Histogramme teinte 10	0.05137331536403322
Histogramme teinte 11	5.9978639041143325
Histogramme teinte 12	0.4331100385326161
Histogramme teinte 13	0.7909959002862841
Histogramme teinte 14	0.12626843514572297
Histogramme teinte 15	1.8618790013362847
Histogramme vert 0	0.1310305824419923
Histogramme vert 1	1.142655435523255
Histogramme vert 2	0.05670057716494334
Histogramme vert 3	1.861879001335997
Histogramme vert 4	0.13103058244204607
Histogramme vert 5	1.1426554355235183
Histogramme vert 6	0.05670057716532547
Histogramme vert 7	0.03617800965715249
Histogramme vert 8	0.026835723137223898
Histogramme vert 9	0.015030385583658028
Histogramme vert 10	0.1086215916232716
Histogramme vert 11	0.1078814884955317
Histogramme vert 12	0.11940926223993961
Histogramme vert 13	0.0606453018328842
Histogramme vert 14	0.44666757212330344
Histogramme vert 15	0.11974632813120756
Histogramme saturation 0	0.038013327711688666
Histogramme saturation 1	0.08617786274711454
Histogramme saturation 2	0.16207133661060355
Histogramme saturation 3	0.14967651608822505
Histogramme saturation 4	0.006797043382442837
Histogramme saturation 5	0.002045575407474555
Histogramme saturation 6	0.01258083959543739
Histogramme saturation 7	0.08855117394816256
Histogramme saturation 8	0.11094570897454722
Histogramme saturation 9	0.6661124831059646
Histogramme saturation 10	0.11083561338053269
Histogramme saturation 11	0.21184519900919807
Histogramme saturation 12	0.0024236208153795395
Histogramme saturation 13	0.003700815447197258
Histogramme saturation 14	0.004911643609244783
Histogramme saturation 15	0.11676053859589795
Histogramme rouge 0	0.022664260779105914
Histogramme rouge 1	0.12193162916039813
Histogramme rouge 2	0.023741551578133815
Histogramme rouge 3	0.005928769144681788
Histogramme rouge 4	0.004844117273163084
Histogramme rouge 5	0.0017923595551224579
Histogramme rouge 6	4.5130565951012613e-14
Histogramme rouge 7	1.1071699113074374e-13
Histogramme rouge 8	3.469446951953614e-14
Histogramme rouge 9	7.05546732149287e-14
Histogramme rouge 10	0.20396413985648618
Histogramme rouge 11	0.22498214283751589
Histogramme rouge 12	0.35865891130595
Histogramme rouge 13	0.48771191404402026
Histogramme rouge 14	0.1527080626899472
Histogramme rouge 15	0.02652134337843925
Histogramme luminosité 0	0.11998278437638489
Histogramme luminosité 1	0.013270919721094801
Histogramme luminosité 2	0.15057390533671652
Histogramme luminosité 3	0.037390362977078706
Histogramme luminosité 4	0.001751247898486713
Histogramme luminosité 5	0.03450867260828698
Histogramme luminosité 6	0.0006291739773947522
Histogramme luminosité 7	0.0906071015816158
Histogramme luminosité 8	0.01454999401415577
Histogramme luminosité 9	0.18229553850368124
Histogramme luminosité 10	0.0625556899788462
Histogramme luminosité 11	0.09341453354432966
Histogramme luminosité 12	0.02040574175535801
Histogramme luminosité 13	0.023641864470183738
Histogramme luminosité 14	0.024802132728361202
Histogramme luminosité 15	0.18648716226025097
